clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],sla level,successful rate
1529507622,41752,68120,2,200,706,0.02,0.0,0.01,1532,96.2406,0.0,0.4012,0.0,0.2005,0.0,1.2533,1.9224,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1492,79680208896,7448109056,408983552,87.2071,494512128,59996160,90.1492,79680208896,7448121344,68160901120,90.1492,79680208896,7448109056,68160901120,90.1492,79680208896,7448109056,7812861952,8371621888,2625480,2239736,3,208,1991,0.11,0.16,0.19,3909,83.7671,0.0,0.4504,0.0334,3.9386,0.0,3.3862,8.4904,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8086,79680208896,6949527552,408983552,87.2071,494512128,59996160,90.8085,79680208896,6949605376,68659322880,90.8084,79680208896,6949687296,68659367936,90.8084,79680208896,6949642240,7830675456,8371621888,10500616,12390472,2,203,4551,0.42,0.56,0.68,6850,55.563,0.0,0.1346,0.0,12.5189,0.0,5.819,26.1652,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8978,79680208896,6882045952,408983552,87.2071,494512128,59996160,90.8979,79680208896,6882025472,68726968320,90.8979,79680208896,6882041856,68726972416,90.8979,79680208896,6882037760,6660231168,8371621888,0,100.00%
1529507627,103568,502176,2,200,621,0.02,0.0,0.01,1874,96.2721,0.0,0.3847,0.0,0.1839,0.0,1.2205,1.8565,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1492,79680208896,7448129536,408983552,87.2071,494512128,59996160,90.1491,79680208896,7448137728,68160880640,90.1492,79680208896,7448129536,68160880640,90.1492,79680208896,7448129536,7812870144,8371621888,2573552,2216072,2,208,2054,0.11,0.16,0.19,4293,83.6946,0.0,0.3670000000000001,0.0334,3.9507,0.0,3.3873,8.5571,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8083,79680208896,6949724160,408983552,87.2071,494512128,59996160,90.8082,79680208896,6949801984,68659126272,90.8081,79680208896,6949888000,68659163136,90.8082,79680208896,6949847040,7830552576,8371621888,10574240,12843184,3,203,4543,0.39,0.55,0.66,6932,54.8159,0.0,0.1176,0.0,12.7835,0.0,5.8794,26.3989,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8978,79680208896,6882095104,408983552,87.2071,494512128,59996160,90.8978,79680208896,6882062336,68726931456,90.8978,79680208896,6882078720,68726939648,90.8978,79680208896,6882070528,6660169728,8371621888,0,100.00%
1529507632,47240,65688,4,200,677,0.02,0.0,0.01,1664,96.3378,0.0,0.3343,0.0,0.1839,0.0,1.2707,1.8887,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1491,79680208896,7448137728,408983552,87.2071,494512128,59996160,90.1491,79680208896,7448145920,68160872448,90.1491,79680208896,7448137728,68160872448,90.1491,79680208896,7448137728,7812759552,8371621888,2624344,2648280,2,208,2041,0.1,0.16,0.19,3975,83.6949,0.0,0.4509,0.0334,3.968,0.0,3.3895,8.4836,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8081,79680208896,6949924864,408983552,87.2071,494512128,59996160,90.808,79680208896,6950006784,68658913280,90.8078,79680208896,6950096896,68658962432,90.8079,79680208896,6950047744,7830433792,8371621888,10486440,12412512,2,203,4601,0.36,0.55,0.75,6695,54.81,0.0,0.1346,0.0,12.7584,0.0,5.7547,26.5522,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8977,79680208896,6882127872,408983552,87.2071,494512128,59996160,90.8978,79680208896,6882103296,68726886400,90.8977,79680208896,6882123776,68726890496,90.8978,79680208896,6882119680,6660190208,8371621888,0,100.00%
1529507637,102440,48192,2,200,598,0.01,0.0,0.01,1678,96.3712,0.0,0.3346,0.0,0.1673,0.0,1.2709,1.8237,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1491,79680208896,7448154112,408983552,87.2071,494512128,59996160,90.1491,79680208896,7448154112,68160864256,90.1491,79680208896,7448145920,68160864256,90.1491,79680208896,7448145920,7812767744,8371621888,2606088,2236984,2,208,2030,0.09,0.16,0.18,4284,83.52799999999998,0.0,0.4342,0.0334,3.9258,0.0,3.4529,8.5671,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8078,79680208896,6950133760,408983552,87.2071,494512128,59996160,90.8077,79680208896,6950219776,68658716672,90.8076,79680208896,6950293504,68658753536,90.8076,79680208896,6950256640,7830446080,8371621888,10560408,12417648,3,203,4579,0.74,0.58,0.74,6866,54.6862,0.0,0.1345,0.0,12.7882,0.0,5.7359,26.6566,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8977,79680208896,6882160640,408983552,87.2071,494512128,59996160,90.8977,79680208896,6882140160,68726853632,90.8977,79680208896,6882156544,68726857728,90.8977,79680208896,6882152448,6660255744,8371621888,0,100.00%
1529507642,46592,42256,2,200,670,0.01,0.0,0.01,1742,96.4716,0.0,0.2676,0.0,0.1673,0.0,1.3378,1.7564,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1491,79680208896,7448162304,408983552,87.2071,494512128,59996160,90.1491,79680208896,7448162304,68160847872,90.1491,79680208896,7448162304,68160856064,90.1491,79680208896,7448154112,7812743168,8371621888,2593920,2215448,2,208,1975,0.08,0.16,0.18,3887,83.637,0.0,0.4013,0.0334,3.9753,0.0,3.3266,8.6106,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8075,79680208896,6950334464,408983552,87.2071,494512128,59996160,90.8074,79680208896,6950416384,68658511872,90.8073,79680208896,6950498304,68658552832,90.8074,79680208896,6950457344,7830212608,8371621888,10493496,12420296,2,203,4670,1.0,0.57,0.79,7003,54.4261,0.0,0.1345,0.0,12.9228,0.0,5.9031,26.7362,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8977,79680208896,6882193408,408983552,87.2071,494512128,59996160,90.8977,79680208896,6882181120,68726820864,90.8977,79680208896,6882189312,68726824960,90.8977,79680208896,6882185216,6660288512,8371621888,0,100.00%
1529507647,103760,512896,2,200,615,0.09,0.01,0.02,1477,96.5038,0.0,0.2676,0.0,0.1839,0.0,1.3217,1.7397,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1491,79680208896,7448170496,408983552,87.2071,494512128,59996160,90.1491,79680208896,7448178688,68160839680,90.1491,79680208896,7448170496,68160839680,90.1491,79680208896,7448170496,7812956160,8371621888,2625008,2222336,5,208,2105,0.07,0.16,0.18,4369,83.9411,0.0,0.3511,0.0334,3.9478,0.0,3.3261,8.5256,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8073,79680208896,6950543360,408983552,87.2071,494512128,59996160,90.8072,79680208896,6950621184,68658302976,90.807,79680208896,6950707200,68658339840,90.8071,79680208896,6950670336,7830343680,8371621888,10561048,12857096,2,203,4533,1.0,0.59,0.8,6720,54.35,0.0,0.1512,0.0,13.0435,0.0,5.8596,26.6588,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8976,79680208896,6882238464,408983552,87.2071,494512128,59996160,90.8976,79680208896,6882213888,68726775808,90.8976,79680208896,6882234368,68726792192,90.8976,79680208896,6882217984,6660075520,8371621888,0,100.00%
1529507652,55296,49080,2,200,689,0.08,0.0,0.02,1895,96.4393,0.0,0.3008,0.0,0.1505,0.0,1.3708,1.7714,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1491,79680208896,7448178688,408983552,87.2071,494512128,59996160,90.1491,79680208896,7448186880,68160831488,90.1491,79680208896,7448178688,68160831488,90.1491,79680208896,7448178688,7812792320,8371621888,2588560,2686808,4,208,2011,0.07,0.16,0.17,3998,83.6649,0.0,0.3514,0.0334,4.0461,0.0,3.3623,8.5341,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.807,79680208896,6950744064,408983552,87.2071,494512128,59996160,90.8069,79680208896,6950789120,68658135040,90.8068,79680208896,6950875136,68658184192,90.8069,79680208896,6950825984,7830208512,8371621888,10513904,12441312,3,203,4538,1.0,0.6,0.78,6846,54.2872,0.0,0.1514,0.0,13.1026,0.0,5.8675,26.5186,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8976,79680208896,6882267136,408983552,87.2071,494512128,59996160,90.8976,79680208896,6882250752,68726747136,90.8976,79680208896,6882263040,68726759424,90.8976,79680208896,6882250752,6660165632,8371621888,0,100.00%
1529507657,94496,44480,2,200,626,0.16,0.01,0.04,1413,96.4065,0.0,0.2842,0.0,0.1672,0.0,1.371,1.7221,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1491,79680208896,7448195072,408983552,87.2071,494512128,59996160,90.1491,79680208896,7448195072,68160823296,90.1491,79680208896,7448186880,68160823296,90.1491,79680208896,7448186880,7812808704,8371621888,2581840,2217184,5,208,2023,0.14,0.16,0.17,4177,83.9142,0.0,0.3519,0.0,3.8861,0.0,3.4015,8.4632,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8068,79680208896,6950916096,408983552,87.2071,494512128,59996160,90.8066,79680208896,6951006208,68657926144,90.8065,79680208896,6951084032,68657967104,90.8066,79680208896,6951043072,7830032384,8371621888,10561992,12408896,2,203,4589,0.92,0.59,0.79,7068,54.2304,0.0,0.1513,0.0,13.2536,0.0,5.7883,26.5131,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8975,79680208896,6882316288,408983552,87.2071,494512128,59996160,90.8975,79680208896,6882291712,68726710272,90.8975,79680208896,6882304000,68726714368,90.8975,79680208896,6882295808,6660194304,8371621888,0,100.00%
1529507662,53648,65928,2,200,692,0.14,0.01,0.04,1722,96.425,0.0,0.2839,0.0,0.1838,0.0,1.3863,1.7204,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.149,79680208896,7448207360,408983552,87.2071,494512128,59996160,90.149,79680208896,7448207360,68160815104,90.1491,79680208896,7448195072,68160815104,90.1491,79680208896,7448195072,7812784128,8371621888,2621928,2211648,4,208,1979,0.13,0.16,0.19,3793,83.9109,0.0,0.3682,0.0,3.8178,0.0,3.4471,8.3849,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8065,79680208896,6951133184,408983552,87.2071,494512128,59996160,90.8064,79680208896,6951211008,68657709056,90.8063,79680208896,6951301120,68657758208,90.8063,79680208896,6951251968,7829950464,8371621888,10501600,12429704,2,203,4649,1.18,0.59,0.84,6600,54.0659,0.0,0.1681,0.0,13.469,0.0,5.8102,26.437,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8974,79680208896,6882349056,408983552,87.2071,494512128,59996160,90.8975,79680208896,6882324480,68726665216,90.8975,79680208896,6882344960,68726669312,90.8975,79680208896,6882340864,6660227072,8371621888,0,100.00%
1529507667,119800,607536,2,200,642,0.13,0.01,0.04,1673,96.4411,0.0,0.3008,0.0,0.1504,0.0,1.3701,1.6878,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.149,79680208896,7448219648,408983552,87.2071,494512128,59996160,90.149,79680208896,7448227840,68160790528,90.149,79680208896,7448219648,68160794624,90.149,79680208896,7448215552,7812837376,8371621888,2619208,2243912,2,208,2109,0.13,0.16,0.18,4259,84.0536,0.0,0.3348,0.0,3.8693,0.0,3.2831,8.5049,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8062,79680208896,6951342080,408983552,87.2071,494512128,59996160,90.8062,79680208896,6951378944,68657532928,90.806,79680208896,6951477248,68657577984,90.8061,79680208896,6951432192,7830024192,8371621888,10564624,12948328,3,203,4546,1.18,0.61,0.83,6811,54.124,0.0,0.1679,0.0,13.4464,0.0,5.7954,26.4731,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8974,79680208896,6882377728,408983552,87.2071,494512128,59996160,90.8974,79680208896,6882361344,68726636544,90.8974,79680208896,6882373632,68726648832,90.8974,79680208896,6882361344,6660329472,8371621888,0,100.00%
1529507672,47560,43312,2,200,684,0.12,0.01,0.04,1368,96.4393,0.0,0.284,0.0,0.1504,0.0,1.3869999999999998,1.7878,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.149,79680208896,7448227840,408983552,87.2071,494512128,59996160,90.149,79680208896,7448236032,68160782336,90.149,79680208896,7448227840,68160782336,90.149,79680208896,7448227840,7812845568,8371621888,2602472,2775752,2,208,1949,0.12,0.16,0.18,3988,84.0449,0.0,0.3678,0.0,3.85,0.0,3.2971,8.4601,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.806,79680208896,6951514112,408983552,87.2071,494512128,59996160,90.8059,79680208896,6951591936,68657336320,90.8058,79680208896,6951673856,68657381376,90.8058,79680208896,6951628800,7829839872,8371621888,10522424,12421128,2,203,4608,1.08,0.61,0.83,6719,54.0259,0.0,0.1514,0.0,13.4881,0.0,5.7993,26.6229,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8974,79680208896,6882414592,408983552,87.2071,494512128,59996160,90.8974,79680208896,6882394112,68726599680,90.8974,79680208896,6882410496,68726603776,90.8974,79680208896,6882406400,6660308992,8371621888,0,100.00%
1529507677,101592,42112,2,200,623,0.11,0.01,0.04,1802,96.4554,0.0,0.3342,0.0,0.1338,0.0,1.3373,1.7547,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.149,79680208896,7448244224,408983552,87.2071,494512128,59996160,90.149,79680208896,7448244224,68160774144,90.149,79680208896,7448236032,68160774144,90.149,79680208896,7448236032,7812874240,8371621888,2580016,2214376,2,208,2062,0.11,0.16,0.18,4295,83.7571,0.0,0.3348,0.0,3.9806,0.0,3.3144,8.4715,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8057,79680208896,6951714816,408983552,87.2071,494512128,59996160,90.8056,79680208896,6951788544,68657135616,90.8055,79680208896,6951874560,68657172480,90.8055,79680208896,6951837696,7829807104,8371621888,10555160,12404304,2,203,4602,1.08,0.61,0.83,6720,53.8126,0.0,0.1513,0.0,13.5158,0.0,5.8655,26.5255,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8973,79680208896,6882459648,408983552,87.2071,494512128,59996160,90.8973,79680208896,6882430976,68726566912,90.8973,79680208896,6882455552,68726571008,90.8973,79680208896,6882439168,6660214784,8371621888,0,100.00%
1529507682,49568,66568,2,200,696,0.1,0.01,0.03,1596,96.4047,0.0,0.35100000000000003,0.0,0.1338,0.0,1.3877,1.7048,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.149,79680208896,7448252416,408983552,87.2071,494512128,59996160,90.149,79680208896,7448252416,68160765952,90.149,79680208896,7448244224,68160765952,90.149,79680208896,7448244224,7812743168,8371621888,2628360,2243416,2,208,1960,0.1,0.16,0.17,3803,83.8467,0.0,0.3348,0.0,4.0348,0.0,3.2474,8.4533,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8054,79680208896,6951911424,408983552,87.2071,494512128,59996160,90.8053,79680208896,6951997440,68656939008,90.8052,79680208896,6952071168,68656975872,90.8053,79680208896,6952034304,7829692416,8371621888,10508024,12450552,2,203,4616,1.07,0.61,0.82,7021,54.2823,0.0,0.1683,0.0169,13.3962,0.0,5.8447,26.1067,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8973,79680208896,6882492416,408983552,87.2071,494512128,59996160,90.8973,79680208896,6882471936,68726521856,90.8973,79680208896,6882488320,68726534144,90.8973,79680208896,6882476032,6660157440,8371621888,0,100.00%
1529507687,104032,498576,2,200,605,0.09,0.01,0.03,1759,96.3743,0.0,0.3508,0.0,0.16699999999999998,0.0,1.4202,1.6706,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.149,79680208896,7448260608,408983552,87.2071,494512128,59996160,90.149,79680208896,7448268800,68160749568,90.149,79680208896,7448260608,68160757760,90.149,79680208896,7448252416,7812878336,8371621888,2569288,2201632,2,208,2081,0.09,0.16,0.17,4178,83.9357,0.0,0.3343,0.0,4.1185,0.0,3.2112,8.4253,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8052,79680208896,6952108032,408983552,87.2071,494512128,59996160,90.8051,79680208896,6952194048,68656726016,90.805,79680208896,6952280064,68656775168,90.805,79680208896,6952235008,7829774336,8371621888,10555272,12824432,5,203,4578,0.98,0.61,0.82,6975,54.9486,0.0,0.1855,0.0169,13.2928,0.0,5.7206,25.8728,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8972,79680208896,6882533376,408983552,87.2071,494512128,59996160,90.8972,79680208896,6882504704,68726489088,90.8972,79680208896,6882521088,68726493184,90.8972,79680208896,6882516992,6660038656,8371621888,0,100.00%
1529507692,49488,51176,4,200,667,0.09,0.01,0.03,1536,96.3582,0.0,0.3342,0.0,0.1671,0.0,1.3869999999999998,1.7380000000000002,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.149,79680208896,7448268800,408983552,87.2071,494512128,59996160,90.149,79680208896,7448276992,68160741376,90.149,79680208896,7448268800,68160741376,90.149,79680208896,7448268800,7812759552,8371621888,2635392,2678728,2,208,2005,0.08,0.15,0.17,3962,84.0536,0.0,0.3179,0.0,4.0649,0.0,3.1967,8.2985,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8049,79680208896,6952321024,408983552,87.2071,494512128,59996160,90.8048,79680208896,6952398848,68656525312,90.8047,79680208896,6952484864,68656570368,90.8047,79680208896,6952439808,7829270528,8371621888,10505464,12436504,2,203,4642,0.98,0.61,0.81,6745,54.8229,0.0,0.1853,0.0168,13.2502,0.0,5.8833,26.0782,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8972,79680208896,6882570240,408983552,87.2071,494512128,59996160,90.8972,79680208896,6882545664,68726452224,90.8972,79680208896,6882557952,68726456320,90.8972,79680208896,6882553856,6660075520,8371621888,0,100.00%
1529507697,99576,70544,2,200,594,0.08,0.01,0.03,1783,96.3928,0.0,0.3339,0.0,0.1504,0.0,1.403,1.7696,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1489,79680208896,7448285184,408983552,87.2071,494512128,59996160,90.1489,79680208896,7448285184,68160733184,90.149,79680208896,7448276992,68160733184,90.149,79680208896,7448276992,7812775936,8371621888,2573016,2235744,2,208,2056,0.23,0.15,0.16,4320,84.2651,0.0,0.2511,0.0,4.0194,0.0,3.1145,8.3361,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8046,79680208896,6952521728,408983552,87.2071,494512128,59996160,90.8045,79680208896,6952607744,68656324608,90.8044,79680208896,6952681472,68656365568,90.8045,79680208896,6952644608,7829405696,8371621888,10552880,12400384,5,203,4555,0.91,0.61,0.8,6710,54.7001,0.0,0.1686,0.0168,13.1379,0.0,5.8338,26.0452,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8971,79680208896,6882603008,408983552,87.2071,494512128,59996160,90.8971,79680208896,6882582528,68726411264,90.8971,79680208896,6882598912,68726423552,90.8971,79680208896,6882586624,6660042752,8371621888,0,100.00%
1529507702,50568,43456,2,200,695,0.07,0.01,0.03,1748,96.3427,0.0,0.3339,0.0167,0.1336,0.0,1.4026,1.8364,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1489,79680208896,7448289280,408983552,87.2071,494512128,59996160,90.1489,79680208896,7448301568,68160720896,90.1489,79680208896,7448289280,68160720896,90.1489,79680208896,7448289280,7812796416,8371621888,2625560,2221272,2,208,1992,0.21,0.16,0.19,3860,84.1806,0.0,0.2675,0.0,3.9491,0.0,3.1438,8.3932,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8044,79680208896,6952730624,408983552,87.2071,494512128,59996160,90.8043,79680208896,6952804352,68656119808,90.8042,79680208896,6952890368,68656164864,90.8042,79680208896,6952845312,7829082112,8371621888,10485072,12413568,4,203,4625,0.83,0.61,0.78,6917,54.8702,0.0,0.1686,0.0169,13.0515,0.0,5.8347,26.062,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8971,79680208896,6882639872,408983552,87.2071,494512128,59996160,90.8971,79680208896,6882627584,68726374400,90.8971,79680208896,6882635776,68726378496,90.8971,79680208896,6882631680,6660042752,8371621888,0,100.00%
1529507707,105792,519184,4,200,672,0.07,0.01,0.03,1735,96.227,0.0,0.3338,0.0167,0.1336,0.0,1.4023,1.8528,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1489,79680208896,7448309760,408983552,87.2071,494512128,59996160,90.1489,79680208896,7448309760,68160700416,90.1489,79680208896,7448309760,68160708608,90.1489,79680208896,7448301568,7812710400,8371621888,2580192,2215568,5,208,2076,0.2,0.16,0.19,4407,84.2308,0.0,0.251,0.0,3.9137,0.0,3.2469,8.3166,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8041,79680208896,6952927232,408983552,87.2071,494512128,59996160,90.804,79680208896,6953013248,68655923200,90.8039,79680208896,6953086976,68655960064,90.8039,79680208896,6953050112,7829286912,8371621888,10569984,12862824,4,203,4589,0.7,0.6,0.77,6629,54.7527,0.0,0.1521,0.0169,12.9561,0.0,5.8784,26.1869,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.897,79680208896,6882684928,408983552,87.2071,494512128,59996160,90.897,79680208896,6882660352,68726333440,90.897,79680208896,6882676736,68726345728,90.897,79680208896,6882664448,6660239360,8371621888,0,100.00%
