clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],normal,bono_cpu,bono_mem,bono_io,homestead_cpu,homestead_mem,homestead_io,sprout_cpu,sprout_mem,sprout_io
1529577382,49592,43080,6,203,623,0.0900,2.0800,0.2700,1634,96.5725,0.0000,0.2842,0.0167,0.1505,0.0000,1.2201,1.8224,4172251136,97.1429,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1403,79680208896,7454810112,408983552,87.2071,494512128,59996160,90.1403,79680208896,7454810112,68154191872,90.1403,79680208896,7454818304,68154191872,90.1403,79680208896,7454818304,7800467456,8371621888,5066736,4373584,4,216,3171,1.2800,25.9300,7.3900,5890,0.0000,0.0000,0.0000,0.0167,7.0643,0.0000,5.2149,87.7041,4204945408,97.9041,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.0198,79680208896,7545937920,408983552,87.2071,494512128,59996160,90.0201,79680208896,7545704448,68063154176,90.0199,79680208896,7545856000,68063232000,90.0200,79680208896,7545778176,7683227648,8371621888,25418584,27578080,3,203,5387,2.3600,3.2100,2.6300,10208,19.4089,0.0000,0.0683,0.0000,22.6396,0.0000,9.4652,48.1380,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8260,79680208896,6936338432,408983552,87.2071,494512128,59996160,90.8260,79680208896,6936358912,68672688128,90.8261,79680208896,6936322048,68672700416,90.8261,79680208896,6936309760,6619512832,8371621888,0,0,0,0,1,0,0,0,0,0
1529577387,108168,506176,2,201,715,0.0800,2.0600,0.2700,1928,96.6198,0.0000,0.3010,0.0167,0.1505,0.0000,1.2377,1.7391,4172251136,97.1429,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1403,79680208896,7454818304,408983552,87.2071,494512128,59996160,90.1403,79680208896,7454826496,68154183680,90.1403,79680208896,7454826496,68154183680,90.1403,79680208896,7454826496,7800508416,8371621888,5160616,4891976,3,216,3274,1.2600,25.8000,7.2800,5790,0.0000,0.0000,0.0000,0.0167,6.9643,0.0000,5.2316,87.7707,4204945408,97.9041,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.0193,79680208896,7546327040,408983552,87.2071,494512128,59996160,90.0196,79680208896,7546089472,68062756864,90.0194,79680208896,7546253312,68062842880,90.0195,79680208896,7546167296,7683481600,8371621888,25503120,28237184,3,203,5293,2.5000,3.2100,2.5800,9781,19.8428,0.0000,0.0683,0.0000,22.8562,0.0000,9.4481,48.1209,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8260,79680208896,6936395776,408983552,87.2071,494512128,59996160,90.8259,79680208896,6936424448,68672622592,90.8260,79680208896,6936387584,68672638976,90.8260,79680208896,6936371200,6619222016,8371621888,0,0,0,0,1,0,0,0,0,0
1529577392,53024,68648,2,201,649,0.0700,2.0500,0.2600,1421,96.6349,0.0000,0.3012,0.0000,0.1674,0.0000,1.1714,1.7236,4172251136,97.1429,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1403,79680208896,7454826496,408983552,87.2071,494512128,59996160,90.1403,79680208896,7454834688,68154175488,90.1403,79680208896,7454834688,68154175488,90.1403,79680208896,7454834688,7800516608,8371621888,5093328,4435768,3,216,3194,1.2400,25.6700,7.2800,6138,0.0000,0.0000,0.0000,0.0167,6.9810,0.0000,5.1649,87.8207,4204945408,97.9041,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.0188,79680208896,7546650624,408983552,87.2071,494512128,59996160,90.0191,79680208896,7546486784,68062367744,90.0189,79680208896,7546638336,68062445568,90.0190,79680208896,7546564608,7683735552,8371621888,25435184,27630408,3,203,5417,2.3000,3.2000,2.5600,9619,19.6825,0.0000,0.0854,0.0000,22.8801,0.0000,9.1732,48.0437,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8259,79680208896,6936465408,408983552,87.2071,494512128,59996160,90.8259,79680208896,6936477696,68672557056,90.8259,79680208896,6936453120,68672573440,90.8259,79680208896,6936436736,6619312128,8371621888,0,0,0,0,1,0,0,0,0,0
1529577397,110512,52176,3,201,648,0.0700,2.0400,0.2600,1503,96.6025,0.0000,0.3013,0.0000,0.1674,0.0000,1.1717,1.7409,4172251136,97.1429,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1403,79680208896,7454834688,408983552,87.2071,494512128,59996160,90.1403,79680208896,7454842880,68154167296,90.1403,79680208896,7454842880,68154167296,90.1403,79680208896,7454842880,7800524800,8371621888,5122424,4397200,4,216,3294,1.2200,25.5300,7.0800,5702,0.0000,0.0000,0.0000,0.0167,6.8977,0.0000,5.2325,87.9000,4204945408,97.9041,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.0183,79680208896,7547064320,408983552,87.2071,494512128,59996160,90.0186,79680208896,7546818560,68062031872,90.0184,79680208896,7546974208,68062109696,90.0185,79680208896,7546896384,7683747840,8371621888,25290248,27685008,7,203,5481,2.1900,3.1800,2.5600,9991,19.5737,0.0000,0.0853,0.0000,22.9010,0.0000,9.3003,48.2164,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8258,79680208896,6936518656,408983552,87.2071,494512128,59996160,90.8258,79680208896,6936539136,68672503808,90.8258,79680208896,6936506368,68672520192,90.8258,79680208896,6936489984,6619176960,8371621888,0,0,0,0,1,0,0,0,0,0
1529577402,48280,41720,2,201,631,0.0600,2.0300,0.2500,1937,96.6499,0.0000,0.3182,0.0167,0.1674,0.0000,1.1215,1.7415,4172251136,97.1429,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1403,79680208896,7454851072,408983552,87.2071,494512128,59996160,90.1403,79680208896,7454851072,68154150912,90.1402,79680208896,7454859264,68154159104,90.1403,79680208896,7454851072,7800541184,8371621888,5080432,4423168,7,216,3215,1.2000,25.4000,6.9700,6040,0.0000,0.0000,0.0000,0.0167,6.8333,0.0000,5.2325,87.9207,4204945408,97.9041,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.0178,79680208896,7547469824,408983552,87.2071,494512128,59996160,90.0181,79680208896,7547224064,68061626368,90.0179,79680208896,7547379712,68061704192,90.0180,79680208896,7547301888,7683612672,8371621888,25569728,27483768,3,203,5414,2.1000,3.1700,2.5400,9890,19.1109,0.0000,0.0852,0.0000,23.3049,0.0000,9.2381,48.2018,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8257,79680208896,6936588288,408983552,87.2071,494512128,59996160,90.8257,79680208896,6936612864,68672442368,90.8257,79680208896,6936567808,68672450560,90.8257,79680208896,6936559616,6619336704,8371621888,0,0,0,0,1,0,0,0,0,0
1529577407,98656,503136,3,201,664,0.0600,2.0200,0.2500,1797,96.5685,0.0000,0.3180,0.0167,0.1674,0.0000,1.1386,1.7744,4172251136,97.1429,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1402,79680208896,7454859264,408983552,87.2071,494512128,59996160,90.1402,79680208896,7454871552,68154138624,90.1402,79680208896,7454871552,68154138624,90.1402,79680208896,7454871552,7800422400,8371621888,5155544,4866744,3,216,3315,1.1800,25.2700,6.8700,5277,0.0000,0.0000,0.0000,0.0167,6.8989,0.0000,5.1658,87.9374,4204945408,97.9041,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.0172,79680208896,7547879424,408983552,87.2071,494512128,59996160,90.0175,79680208896,7547633664,68061208576,90.0173,79680208896,7547801600,68061290496,90.0174,79680208896,7547719680,7683756032,8371621888,25299512,28471184,4,203,5278,2.1700,3.1700,2.5800,9637,19.4383,0.0000,0.0851,0.0000,23.2301,0.0000,9.2798,48.2547,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8256,79680208896,6936649728,408983552,87.2071,494512128,59996160,90.8256,79680208896,6936678400,68672368640,90.8256,79680208896,6936641536,68672380928,90.8257,79680208896,6936629248,6619185152,8371621888,0,0,0,0,1,0,0,0,0,0
1529577412,58424,63376,2,201,670,0.0500,2.0100,0.2500,1408,96.5869,0.0000,0.2845,0.0167,0.1673,0.0000,1.1546,1.7905,4172251136,97.1429,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1402,79680208896,7454871552,408983552,87.2071,494512128,59996160,90.1402,79680208896,7454879744,68154126336,90.1402,79680208896,7454883840,68154130432,90.1402,79680208896,7454879744,7800307712,8371621888,5170864,4449152,4,216,3162,1.1700,25.1400,6.8700,6035,0.0000,0.0000,0.0000,0.0167,6.7977,0.0000,5.0150,88.0520,4204945408,97.9041,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.0168,79680208896,7548194816,408983552,87.2071,494512128,59996160,90.0170,79680208896,7548026880,68060893184,90.0169,79680208896,7548116992,68060983296,90.0170,79680208896,7548026880,7683129344,8371621888,24972888,27787480,2,203,5629,2.4000,3.1800,2.5800,10138,19.1156,0.0000,0.0851,0.0000,23.2562,0.0000,9.1265,48.2036,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8256,79680208896,6936707072,408983552,87.2071,494512128,59996160,90.8255,79680208896,6936739840,68672311296,90.8256,79680208896,6936698880,68672311296,90.8256,79680208896,6936698880,6619496448,8371621888,0,0,0,0,1,0,0,0,0,0
1529577417,105232,51888,5,201,652,0.0500,2.0000,0.2400,1583,96.6036,0.0000,0.3347,0.0167,0.1506,0.0000,1.1544,1.7403,4172251136,97.1429,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1402,79680208896,7454883840,408983552,87.2071,494512128,59996160,90.1402,79680208896,7454892032,68154118144,90.1402,79680208896,7454892032,68154118144,90.1402,79680208896,7454892032,7800446976,8371621888,5123280,4425184,4,216,3371,1.1500,25.0100,6.7800,5572,0.0000,0.0000,0.0000,0.0167,6.8322,0.0000,5.0000,88.2559,4204945408,97.9041,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.0163,79680208896,7548596224,408983552,87.2071,494512128,59996160,90.0166,79680208896,7548362752,68060487680,90.0164,79680208896,7548522496,68060573696,90.0165,79680208896,7548436480,7683051520,8371621888,26230120,28056032,2,203,5393,2.3600,3.1700,2.5700,9745,18.6007,0.0000,0.0849,0.0000,23.5035,0.0000,9.2221,48.4123,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8255,79680208896,6936768512,408983552,87.2071,494512128,59996160,90.8254,79680208896,6936797184,68672249856,90.8255,79680208896,6936760320,68672262144,90.8255,79680208896,6936748032,6619279360,8371621888,0,0,0,0,1,0,0,0,0,0
1529577422,52056,66880,2,201,668,0.0400,1.9900,0.2400,1958,96.6209,0.0000,0.3347,0.0167,0.1172,0.0000,1.1381,1.7071,4172251136,97.1429,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1402,79680208896,7454892032,408983552,87.2071,494512128,59996160,90.1402,79680208896,7454900224,68154101760,90.1402,79680208896,7454908416,68154101760,90.1402,79680208896,7454908416,7800434688,8371621888,4945936,4287920,3,216,3191,1.1400,24.8800,6.5900,5723,0.0000,0.0000,0.0000,0.0167,6.8477,0.0000,5.0483,88.1167,4204945408,97.9041,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.0158,79680208896,7548977152,408983552,87.2071,494512128,59996160,90.0161,79680208896,7548760064,68060098560,90.0159,79680208896,7548911616,68060176384,90.0160,79680208896,7548833792,7682772992,8371621888,25388712,27700928,7,203,5440,2.3300,3.1700,2.5600,9790,18.5964,0.0000,0.0678,0.0000,23.6610,0.0000,9.4052,48.4325,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8254,79680208896,6936842240,408983552,87.2071,494512128,59996160,90.8253,79680208896,6936866816,68672180224,90.8254,79680208896,6936829952,68672196608,90.8254,79680208896,6936813568,6619234304,8371621888,0,0,0,0,1,0,0,0,0,0
1529577427,100728,500984,2,201,660,0.0400,1.9800,0.2300,1407,96.7197,0.0000,0.3013,0.0167,0.0837,0.0000,1.1213,1.7908,4172251136,97.1429,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1402,79680208896,7454908416,408983552,87.2071,494512128,59996160,90.1402,79680208896,7454916608,68154093568,90.1402,79680208896,7454916608,68154093568,90.1402,79680208896,7454916608,7800475648,8371621888,5295776,4979904,3,216,3138,1.1300,24.7500,6.4900,5262,0.0000,0.0000,0.0000,0.0167,6.8655,0.0000,5.0158,88.1167,4204945408,97.9041,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.0152,79680208896,7549378560,408983552,87.2071,494512128,59996160,90.0156,79680208896,7549116416,68059729920,90.0154,79680208896,7549280256,68059811840,90.0155,79680208896,7549194240,7682859008,8371621888,24331848,27397960,2,203,5369,2.1500,3.1500,2.5200,9514,18.2065,0.0000,0.0678,0.0000,23.6490,0.0000,9.3729,48.2636,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8253,79680208896,6936899584,408983552,87.2071,494512128,59996160,90.8253,79680208896,6936928256,68672122880,90.8253,79680208896,6936887296,68672131072,90.8253,79680208896,6936879104,6620073984,8371621888,0,0,0,0,1,0,0,0,0,0
1529577432,45432,43984,2,201,614,0.0400,1.9600,0.2300,1728,96.6555,0.0000,0.3012,0.0167,0.0837,0.0000,1.1379,1.7567,4172251136,97.1429,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1402,79680208896,7454916608,408983552,87.2071,494512128,59996160,90.1402,79680208896,7454924800,68154077184,90.1402,79680208896,7454932992,68154085376,90.1402,79680208896,7454924800,7800483840,8371621888,5161520,4485440,3,216,3429,1.1200,24.6200,6.4000,5918,0.0000,0.0000,0.0000,0.0167,6.7989,0.0000,5.0825,88.0520,4204945408,97.9041,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.0147,79680208896,7549779968,408983552,87.2071,494512128,59996160,90.0150,79680208896,7549538304,68059316224,90.0148,79680208896,7549693952,68059398144,90.0149,79680208896,7549612032,7682646016,8371621888,27009944,29069232,4,203,5449,2.3000,3.1600,2.5300,10363,18.3108,0.0000,0.0678,0.0000,23.5592,0.0000,9.4560,48.5603,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8252,79680208896,6936965120,408983552,87.2071,494512128,59996160,90.8252,79680208896,6936985600,68672057344,90.8252,79680208896,6936952832,68672073728,90.8253,79680208896,6936936448,6619406336,8371621888,0,0,0,0,1,0,0,0,0,0
1529577437,98016,69424,2,201,642,0.0300,1.9500,0.2200,1544,96.6071,0.0000,0.3010,0.0167,0.1003,0.0000,1.1371,1.8395,4172251136,97.1429,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1402,79680208896,7454932992,408983552,87.2071,494512128,59996160,90.1402,79680208896,7454932992,68154077184,90.1402,79680208896,7454932992,68154077184,90.1402,79680208896,7454932992,7800500224,8371621888,5115880,4391096,3,216,3234,1.1100,24.5000,6.3100,5532,0.0000,0.0000,0.0000,0.0167,6.7311,0.0000,4.9992,88.2520,4204945408,97.9041,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.0142,79680208896,7550169088,408983552,87.2071,494512128,59996160,90.0145,79680208896,7549931520,68058918912,90.0143,79680208896,7550091264,68059000832,90.0144,79680208896,7550009344,7682654208,8371621888,25444016,27769728,2,203,5470,2.2700,3.1500,2.5200,9677,18.5185,0.0000,0.0676,0.0169,23.3902,0.0000,9.4611,48.5125,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8251,79680208896,6937026560,408983552,87.2071,494512128,59996160,90.8251,79680208896,6937042944,68672000000,90.8252,79680208896,6937010176,68672016384,90.8252,79680208896,6936993792,6619480064,8371621888,0,0,0,0,1,0,0,0,0,0
