timestamp,cpu/limit,cpu/request,cpu/usage,cpu/usage_rate,filesystem/limit,filesystem/usage,memory/cache,memory/limit,memory/major_page_faults,memory/major_page_faults_rate,memory/page_faults,memory/page_faults_rate,memory/request,memory/rss,memory/usage,memory/working_set,uptime,normal,cpu,mem,io
1529576780,0,0,2252993550612,175,79680208896,286720,766926848,0,0,0,10236578,90.7674789428711,0,158355456,925376512,925323264,81130363,1,0,0,0
1529576800,0,0,2257738439200,183,79680208896,286720,768864256,0,0,0,10240283,143.14926147460938,0,158969856,927952896,927899648,81150349,1,0,0,0
1529576820,0,0,2260347198430,173,79680208896,286720,769982464,0,0,0,10241707,94.93515014648438,0,159461376,929554432,929501184,81170292,1,0,0,0
1529576840,0,0,2265408746856,178,79680208896,286720,772050944,0,0,0,10245748,142.3532257080078,0,160280576,932384768,932331520,81190279,1,0,0,0
1529576860,0,0,2267374156220,150,79680208896,286720,772755456,0,0,0,10247765,154.183349609375,0,160768000,933629952,933576704,81210293,1,0,0,0
1529576880,0,0,2269764761566,178,79680208896,286720,773746688,0,0,0,10249768,149.7672576904297,0,161173504,934973440,934920192,81230377,1,0,0,0
1529576900,0,0,2273124304632,181,79680208896,286720,775163904,0,0,0,10251888,114.48985290527344,0,161607680,936771584,936718336,81250320,1,0,0,0
1529576920,0,0,2277227353483,207,79680208896,286720,776638464,0,0,0,10254104,112.03091430664062,0,162267136,938983424,938930176,81270360,1,0,0,0
1529576940,0,0,2283640647757,183,79680208896,286720,779255808,0,0,0,10257356,92.79550170898438,0,163037184,942374912,942321664,81290374,1,0,0,0
1529576960,0,0,2285493170625,177,79680208896,286720,780034048,0,0,0,10258734,132.25724792480472,0,163422208,943460352,943407104,81310275,1,0,0,0
1529576980,0,0,2290958369918,186,79680208896,286720,782217216,0,0,0,10262215,118.88938903808594,0,164159488,946479104,946425856,81330387,1,0,0,0
1529577000,0,0,2294138403004,179,79680208896,286720,783544320,0,0,0,10264882,150.21533203125,0,164646912,948195328,948142080,81350297,1,0,0,0
1529577020,0,0,2297607145259,183,79680208896,286720,784957440,0,0,0,10267015,112.72847747802734,0,165220352,950194176,950140928,81370321,1,0,0,0
1529577040,0,0,2299937895976,186,79680208896,286720,785895424,0,0,0,10268397,110.59075164794922,0,165588992,951545856,951492608,81390341,1,0,0,0
1529577060,0,0,2305213547259,180,79680208896,286720,788074496,0,0,0,10272406,136.81980895996094,0,166252544,954343424,954290176,81410291,1,0,0,0
1529577080,0,0,2307138584828,173,79680208896,286720,788905984,0,0,0,10273792,124.6649169921875,0,166653952,955559936,955506688,81430334,1,0,0,0
1529577100,0,0,2310421454919,181,79680208896,286720,790253568,0,0,0,10276483,148.89306640625,0,167247872,957595648,957542400,81450275,0,0,1,0
1529577120,0,0,2314026989906,184,79680208896,286720,791719936,0,0,0,10278864,121.67893981933594,0,167698432,959537152,959483904,81470289,0,0,1,0
1529577140,0,0,2319386104737,183,79680208896,286720,793899008,0,0,0,10282640,129.32234191894528,0,168587264,962498560,962445312,81490313,0,0,1,0
1529577160,0,0,2322401619148,178,79680208896,286720,795164672,0,0,0,10284407,104.3500747680664,0,169029632,964300800,964247552,81510367,0,0,1,0
1529577180,0,0,2327085818528,184,79680208896,286720,797057024,0,0,0,10287229,111.27458953857422,0,169668608,966770688,966717440,81530261,0,0,1,0
1529577200,0,0,2330394688138,180,79680208896,286720,798425088,0,0,0,10289665,133.19613647460938,0,170254336,968699904,968646656,81550345,0,0,1,0
1529577220,0,0,2333209734625,184,79680208896,286720,799563776,0,0,0,10291406,113.98117065429688,0,170643456,970334208,970280960,81570329,0,0,1,0
1529577240,0,0,2335631551345,193,79680208896,286720,800497664,0,0,0,10293414,160.78094482421875,0,171008000,971513856,971460608,81590416,0,0,1,0
1529577260,0,0,2338963462415,183,79680208896,286720,801853440,0,0,0,10295443,111.6569595336914,0,171421696,973299712,973246464,81610323,0,0,1,0
1529577280,0,0,2345374874400,184,79680208896,286720,804454400,0,0,0,10299221,108.56971740722656,0,172474368,977051648,976998400,81630432,0,1,0,0
1529577300,0,0,2347404070364,182,79680208896,286720,805285888,0,0,0,10300307,97.52386474609376,0,172744704,978137088,978083840,81650463,0,1,0,0
1529577320,0,0,2351043115111,184,79680208896,286720,806764544,0,0,0,10302438,107.75509643554688,0,173223936,980103168,980049920,81670443,0,1,0,0
1529577340,0,0,2355843633251,184,79680208896,286720,808706048,0,0,0,10305649,123.37164306640624,0,174096384,982802432,982749184,81690444,0,1,0,0
1529577360,0,0,2358801370125,184,79680208896,286720,809906176,0,0,0,10306789,71.05882263183594,0,174522368,984457216,984403968,81710442,0,1,0,0
1529577380,0,0,2362063495828,187,79680208896,286720,811196416,0,0,0,10308929,122.93219757080078,0,175144960,986382336,986329088,81730409,0,1,0,0
1529577400,0,0,2367191252649,182,79680208896,286720,813301760,0,0,0,10311842,103.79879760742188,0,175738880,989102080,989048832,81750452,0,1,0,0
1529577420,0,0,2369069952902,182,79680208896,286720,814063616,0,0,0,10313188,130.92782592773438,0,176046080,990142464,990089216,81770388,0,1,0,0
1529577440,0,0,2374674074719,184,79680208896,286720,816340992,0,0,0,10315602,79.39198303222656,0,176889856,993247232,993193984,81790392,0,1,0,0
1529577460,0,0,2378217190753,187,79680208896,286720,817758208,0,0,0,10317706,111.16949462890624,0,177295360,995065856,995012608,81810438,0,1,0,0
1529577480,0,0,2381793042839,182,79680208896,286720,819220480,0,0,0,10319313,82.03944396972656,0,177864704,997183488,997130240,81830432,0,1,0,0
1529577500,0,0,2384382229614,182,79680208896,286720,820273152,0,0,0,10320715,98.98560333251952,0,178302976,998604800,998551552,81850461,0,1,0,0
1529577520,0,0,2387413040553,182,79680208896,286720,821510144,0,0,0,10323124,144.92547607421875,0,178737152,1000321024,1000267776,81870434,0,1,0,0
1529577540,0,0,2393050150592,183,79680208896,286720,823812096,0,0,0,10326389,106.27842712402344,0,179650560,1003581440,1003528192,81890411,0,1,0,0
